SpeciesName,IL_Site,IndividualNumber,ave_melanism_dorsal,ave_melanism_ventral,HSV_V_dorsal,HSV_V_ventral,HSV_S_dorsal,HSV_S_ventral,HSV_H_dorsal,HSV_H_ventral
Discoderus parallelus,CPER,3,176.55,175.63,63.29,65.855,0.10775793964291355,0.185452888922633,2.8152492668621756,12.237779415377029
Discoderus parallelus,CPER,2,176.354,168.027,63.542,62.985,0.12088067734726654,0.18439310947050877,8.514516339018417,11.882211124504893
Discoderus parallelus,CPER,1,189.818,160.603,67.399,59.127,0.0960103265627086,0.1520286840191453,5.2202132591562735,8.009789743019233
Discoderus parallelus,CPER,113,166.07,187.59,56.527,70.361,0.0546818334601164,0.16718068248035137,308.15270139113557,0.16832440703905094
Discoderus parallelus,CPER,77,183.897,148.228,65.278,54.627,0.10099880511045073,0.15351383015724832,11.366600940391237,8.006200810875246
Discoderus parallelus,CPER,111,184.564,165.402,65.174,60.033,0.08616933132844401,0.13082804457548347,357.0726495726496,7.723453017570637
Discoderus parallelus,CPER,73,161.913,164.367,57.395,62,0.09528704590992254,0.1920967741935483,7.306637410861178,11.017632241813576
Discoderus parallelus,CPER,37,177.294,164.333,63.412,62.41,0.10993187409323148,0.20813972119852578,8.607086501219314,14.240184757505745
Discoderus parallelus,CPER,33,172.411,164.953,60.594,62.934,0.07804403076212159,0.21813328248641425,358.89617255233674,15.76486013986014
Discoderus parallelus,CPER,72,167.622,177.858,59.017,66.286,0.0871782706677737,0.18139576984581954,10.040816326530587,15.209580838323355
Discoderus parallelus,CPER,158,172.37,178.925,61.085,66.802,0.0945731357943849,0.18301847250082348,6.948243032715902,14.580402421069843
Discoderus parallelus,CPER,135,173.803,183.692,61.658,69.797,0.09761912484997892,0.20691433729243378,8.642631666389802,13.232239302035739
Discoderus parallelus,CPER,8,175.552,147.312,61.742,52.274,0.08302290175245376,0.09455943681371229,353.23449083105737,4.564029941331131
Discoderus parallelus,CPER,12,165.295,171.699,59.215,63.066,0.10762475724056411,0.14782925823740203,3.728228463831793,7.381744073795961
Discoderus parallelus,CPER,164,177.584,169.125,62.373,64.94,0.0840427749186346,0.22266707730212498,10.862266310568438,13.381742738589203
Discoderus parallelus,CPER,74,180.619,171.345,62.389,63.827,0.05375947683085171,0.1756466699045858,357.1377459749551,12.23441263045226
Discoderus parallelus,CPER,10,190.111,172.32,67.797,64.359,0.10274790919952191,0.18188598331235717,5.615848406546015,13.60840594566888
Discoderus parallelus,CPER,12,180.128,167.02,64.328,63.881,0.10828877005347604,0.21668414708598793,9.2678725236865,13.268313827481585
Discoderus parallelus,CPER,6,176.319,171.621,63.287,66.421,0.12062508888081279,0.23540747655109096,13.56562745611737,13.929393706830387
Discoderus parallelus,CPER,9,186.366,169.922,66.586,65.496,0.10804072928243165,0.23448760229632332,8.306922435362809,16.213048574033078
Discoderus parallelus,CPER,11,203.523,160.536,72.467,62.054,0.10597927332440953,0.23531118058465209,11.578125000000016,14.702095603342022
Discoderus parallelus,CPER,7,182.833,178.761,66.316,70.222,0.1340098920320888,0.26137108028822864,11.200630133903436,15.701209545603126
Discoderus parallelus,CPER,4,181.458,153.852,64.262,58.104,0.09982571348541897,0.19339460278121992,14.048324240062335,10.7537599003293
Discoderus parallelus,CPER,50,173.262,171.261,61.296,65.267,0.08793395980161846,0.21179156388373893,1.714285714285811,13.481878029371302
Discoderus parallelus,CPER,1,174.615,166.015,61.906,63.65,0.09593577359222041,0.22312647289866452,7.8296009429196465,14.655682298267843
Discoderus parallelus,CPER,120,188.09,166.214,66.575,62.542,0.09347352609838547,0.1945252790125037,7.819379720392088,14.400789084333416
Discoderus parallelus,CPER,180,172.163,172.349,61.027,65.769,0.10044734297933713,0.21189314114552454,13.135399673735742,12.545924225028704
Discoderus parallelus,CPER,171,173.942,170.693,61.711,65.864,0.09646578405794745,0.23610773715535044,7.2064505291449406,16.21632049385889
Discoderus parallelus,CPER,124,167.991,156.138,58.619,57.664,0.07130793769938071,0.16339483906770266,7.090909090909091,12.672468690299276
Discoderus parallelus,CPER,71,171.021,165.593,59.894,63.252,0.07538317694593785,0.2158350724087776,4.9036544850498345,13.804570758863154
Discoderus parallelus,CPER,55,203.824,181.534,73.522,70.146,0.1240309023149533,0.2346391811364869,9.843184559710437,14.632723737772658
Discoderus parallelus,CPER,57,189.36,188.733,67.513,70.84,0.11668863774384211,0.1906973461321288,19.626808834729665,14.350433044636883
Discoderus parallelus,CPER,70,200.883,175.405,71.92,66.118,0.117964404894327,0.1914304727910705,14.787835926449766,11.21118748518608
Discoderus parallelus,CPER,147,171.43,166.816,60.662,62.355,0.09816689195872205,0.18710608611979782,13.642317380352655,15.865260992543089
Discoderus parallelus,CPER,145,165.84,168.065,58.563,63.595,0.09453067636562333,0.20525198521896373,13.255057803468157,15.564238106182462
Discoderus parallelus,CPER,197,200.318,159.106,72.09,59.985,0.12743792481620203,0.19416520796865883,15.81800370088165,12.595518159182623
Discoderus parallelus,CPER,137,178.35,175.382,63.336,67.141,0.10243779209296452,0.2127463100043193,12.188655980271289,10.614673760851295
Discoderus parallelus,CPER,142,169.179,171.795,59.862,64.141,0.0879689953559856,0.1786688701454608,1.424230915305727,12.000000000000016
Discoderus parallelus,CPER,195,176.088,166.187,61.447,63.76299999999999,0.067423958858854,0.2229976632216175,0.4779145546705119,14.076939306561668
Discoderus parallelus,CPER,5,188.5,162.834,66.831,59.873,0.0911553021801261,0.1467940474003306,1.8811556139199355,5.413585163272265
Discoderus parallelus,CPER,4,176.806,164.404,63.296,61.271,0.10714737108190088,0.16937866200975998,4.2642288410498,7.787627673925633
Discoderus parallelus,CPER,114,176.27,177.909,61.783,66.187,0.07398475308741882,0.1752912203302763,359.17304747320065,13.197724530253392
Discoderus parallelus,CPER,189,181.076,166.649,64.426,64.966,0.11690932232328578,0.24874549764492196,22.79872543813063,15.115099009901012
Discoderus parallelus,CPER,188,176.364,161.642,62.851,61.595,0.11293376398148004,0.21032551343453204,16.965342349957695,12.815129293708972
Discoderus parallelus,CPER,184,171.835,178.836,62.004,69.053,0.12373395264821613,0.23722358188637718,9.12669447340981,16.259080642207437
Discoderus parallelus,CPER,20,169.071,159.001,60.168,58.215,0.10337721047733013,0.13908786395258957,9.71382636655948,4.075583549462728
Discoderus parallelus,CPER,16,178.673,164.885,63.153,60.88,0.08865770430541697,0.1596911957950066,4.415074120378654,10.423781114996894
Discoderus parallelus,CPER,25,169.217,219.559,61.25,82.78,0.13327346938775508,0.19719739067407574,13.17897831679531,14.213428081352593
Discoderus parallelus,CPER,79,173.025,176.499,61.214,67.018,0.09182539941843354,0.20288579187680916,6.6714107809998096,11.64521585643894
Discoderus parallelus,CPER,15,188.554,173.066,69.571,63.697,0.17204007416883468,0.15787242727287001,18.943938507811872,12.45226730310262
Discoderus parallelus,CPER,201,166.185,166.266,59.207,63.655,0.10736906109074934,0.2177833634435629,12.062293534686116,13.101060376541863
Discoderus parallelus,CPER,4,175.819,157.097,62.785,57.122,0.10158477343314483,0.13112285984384311,357.9303857008466,5.695594125500719
Discoderus parallelus,CPER,107,178.979,191.383,62.992,72.102,0.08216916433832853,0.18999472968849693,4.11514683153008,10.840207314402535
Discoderus parallelus,CPER,29,163.265,212.808,59.725,77.14,0.15256592716617834,0.13555872439719976,15.237050043898165,13.208377163622455
Discoderus parallelus,CPER,11,159.277,156.873,56.226,57.905,0.09088322128552627,0.15294016060789217,350.3835616438356,5.8943089430894045
Discoderus parallelus,CPER,30,191.914,228.354,70.42,85.305,0.15272649815393352,0.1834945196647324,12.072524407252425,14.355075704337827
Discoderus parallelus,CPER,45,176.217,173.167,61.51,65.453,0.07631279466753366,0.20170198463019276,13.740945888368131,14.597788213906988
Discoderus parallelus,CPER,41,190.309,165.316,67.713,61.389,0.10404205987033509,0.17568293994038017,10.731014904187349,15.126564673157166
Discoderus parallelus,CPER,42,183.644,176.881,65.861,66.752,0.1214831235480786,0.20135726270373921,15.47056617922763,15.655085187114043
Discoderus parallelus,CPER,39,175.835,165.48,62.233,61.852,0.09621904777208239,0.17844208756386212,11.142284569138287,10.861647186735556
Discoderus parallelus,CPER,35,171.421,159.766,61.033,59.553,0.1007160060950633,0.17824458885362612,6.0126891166422665,13.209609043805933
Discoderus parallelus,CPER,38,176.173,192.168,61.631,75.317,0.08422709350813715,0.2528247274851627,19.210171450587517,13.552147883625672
Discoderus parallelus,CPER,51,181.635,194.73,64.106,75.532,0.08671575203569085,0.2513504210136102,4.695089044792286,19.291019225704513
Discoderus parallelus,CPER,56,195.382,173.621,70.899,65.977,0.14375379060353455,0.2104824408505995,18.067111459968615,14.96651544610065
Discoderus parallelus,CPER,49,193.222,173.429,71.151,66.294,0.16987814647721036,0.21882824991703634,19.57309506080915,14.728062314744621
Discoderus parallelus,CPER,179,184.745,176.165,65.921,68.211,0.10963122525447125,0.2316341938983448,11.921959319219585,11.893670886075947
Discoderus parallelus,CPER,54,188.222,173.264,66.733,65.451,0.09743305411115949,0.19880521306015178,9.477083974161822,13.533661235782377
Discoderus parallelus,CPER,13,168.597,167.21,59.564,61.099,0.08661271909206891,0.14628717327615828,2.593525877107956,12.009398075632127
Discoderus parallelus,CPER,53,186.447,176.234,66.824,66.755,0.11447982760684774,0.2071005917159762,9.999999999999963,15.706329113924046
Discoderus parallelus,CPER,9,182.669,172.451,65.665,64.1,0.1149013934363817,0.1660998439937596,6.075546719681931,8.14313891236967
Discoderus parallelus,CPER,66,185.395,191.761,66.36,71.761,0.11205545509342975,0.18698178676439844,9.577729962345325,14.818899985094616
Discoderus parallelus,CPER,116,164.785,163.475,57.173,64.182,0.06050058594091621,0.2666635505281856,356.8083261058109,18.085889570552137
Discoderus parallelus,CPER,193,169.131,169.147,60.972,65.215,0.12333530144984582,0.2303917810319712,10.013297872340456,14.184359400998337
Discoderus parallelus,CPER,65,179.483,181.059,64.202,69.8,0.10917105386125045,0.22954154727793705,7.661577971179983,13.867182623892155
Discoderus parallelus,CPER,59,172.361,193.828,60.388,71.778,0.08097635291779824,0.1684081473431972,11.98773006134969,13.252812706816668
Discoderus parallelus,CPER,64,178.225,175.789,63.296,68.393,0.10648382204246717,0.24382612255640204,16.175074183976218,14.25521707843607
Discoderus parallelus,CPER,192,186.948,184.324,68.661,69.237,0.16418345203244936,0.20156852549937174,18.687128537212843,19.45399828030953
Discoderus parallelus,CPER,62,182.516,179.946,63.542,68.139,0.06608227628969811,0.20273264943717975,4.115265539414034,13.712176053279283
Discoderus parallelus,CPER,139,165.717,164.827,59.715,61.746,0.12122582265762387,0.17986590224467985,8.70285951098223,9.729875742841717
Discoderus parallelus,CPER,69,182.492,182.144,63.515,69.056,0.06366999921278436,0.2065859592215013,0.5192878338279041,14.753960465442326
Discoderus parallelus,CPER,118,173.826,179.739,61.793,70.139,0.09905652743838303,0.24866336845406978,6.753798398954423,14.462473482025134
Discoderus parallelus,CPER,185,175.327,167.972,61.825,66.151,0.08257177517185613,0.25986001723329955,0.7286973555338023,13.609075043630025
Discoderus parallelus,CPER,109,169.789,173.997,60.186,66.062,0.09385903698534546,0.20939420544337142,5.6186935740839115,15.081327260897872
Discoderus parallelus,CPER,76,173.528,158.416,60.691,61.512,0.0708177489248818,0.2370594355572896,359.2880409492787,12.525030859964321
Discoderus parallelus,CPER,80,165.08,153.03,57.081,57.596,0.05987981990504739,0.1914716299743038,348.18607372732583,12.502720348204576
Discoderus parallelus,CPER,13,182.863,167.556,64.951,61.843,0.09784298933041834,0.1547790372394613,6.797797010228211,7.34015879648978
Discoderus parallelus,CPER,23,157.939,223.022,56.829,80.917,0.115152474968766,0.13659675964259665,4.95110024449884,12.90328417624168
Discoderus parallelus,CPER,18,179.719,172.81,65.482,65.856,0.14516966494609207,0.20596452866861026,14.422470018935453,10.483633146564427
Discoderus parallelus,CPER,17,171.482,157.267,61.638,57.49,0.11948797819526905,0.14211167159505994,10.574338085539706,8.350061199510408
Discoderus parallelus,CPER,182,179.977,174.83,63.137,67.008,0.08600345280897097,0.21957079751671435,15.756906077348107,13.180180792496436
Discoderus parallelus,CPER,106,174.104,179.592,62.229,67.744,0.11362869401725877,0.1837948748228626,13.22868052609247,6.0814392418279954
Discoderus parallelus,CPER,6,160.936,160.784,56.899,59.322,0.0879628815972162,0.1516975152557231,357.014985014985,5.440604511612412
Discoderus parallelus,CPER,27,176.472,196.831,63.608,73.303,0.12860017607848068,0.18277560263563564,14.728606356968223,16.65024630541872
Discoderus parallelus,CPER,110,184.34,173.089,65.953,64.9,0.11256500841508338,0.1787827426810478,10.740840517241287,8.247866930966138
Discoderus parallelus,CPER,48,176.848,167.067,64.543,63.647,0.15005500209162903,0.21485694533913616,16.039235931853398,15.25118829981719
Discoderus parallelus,CPER,52,185.463,170.873,66.221,64.691,0.10927047311275893,0.20299577993847692,10.54726368159204,13.99939080109654
Discoderus parallelus,CPER,67,173.849,173.219,60.731,65.879,0.06920683011970835,0.21046160384948168,359.11491791577436,14.332491886043977
Discoderus parallelus,CPER,119,191.427,176.617,69.262,68.741,0.13129854754410797,0.24849798519078872,12.067297118979539,16.009834913944502
Discoderus parallelus,CPER,58,175.552,182.119,61.242,68.465,0.07178080402338266,0.19012634192653183,351.565059144677,12.71260659138049
Discoderus parallelus,CPER,9,181.085,152.782,64.942,56.354,0.11182285731883825,0.15500230684600905,6.46929220600389,8.174012593016581
Discoderus parallelus,CPER,156,171.219,181.412,60.949,68.933,0.10681061215114276,0.2099720017988481,12.829493087557605,14.761641564184051
Discoderus parallelus,CPER,160,166.631,180.945,60.487,69.281,0.13966637459288772,0.2283743017566145,14.67329545454539,17.997724687144448
Discoderus parallelus,CPER,30,173.755,140.957,62.335,51.863,0.1126173096976018,0.14842951622544012,6.752136752136738,5.954793452844919
Discoderus parallelus,CPER,87,192.674,183.372,70.277,68.781,0.15648078318653333,0.19012517991887296,20.934800400109076,14.604267033723332
Discoderus parallelus,CPER,88,172.591,177.489,63.257,67.558,0.1589073146054982,0.2128541401462448,17.453243135694372,14.916550764951332
Discoderus parallelus,CPER,132,174.573,187.596,61.554,70.919,0.08647691457906884,0.1868610668509144,6.278414427954137,6.080591608813736
Discoderus parallelus,CPER,26,189.933,222.558,69.2,82.712,0.15130057803468205,0.17681835767482354,18.75644699140401,15.064615384615404
Discoderus parallelus,CPER,35,181.108,149.309,63.907000000000004,54.892,0.08995884644874577,0.15089630547256427,9.236388937206394,8.685258964143385
Discoderus parallelus,CPER,33,182.952,153.371,64.692,55.947,0.09115501143881768,0.13480615582604974,6.8170256062404775,4.884645982497993
Discoderus parallelus,CPER,91,178.943,167.536,63.213,66.071,0.09244933795263627,0.27287312133916547,10.184804928131383,17.90781518664374
Discoderus parallelus,CPER,89,195.902,175.297,71.816,66.303,0.16468474991645313,0.20222312715865037,20.840449818212573,14.33770883054891
Discoderus parallelus,CPER,8,174.485,182.083,63.06,67.806,0.1276879162702188,0.1683921776833908,10.499254843517129,7.887545980031565
Discoderus parallelus,CPER,68,187.263,166.354,67.899,62.99,0.13900057438253888,0.202000317510716,15.524475524475518,13.354291103426608
Discoderus parallelus,CPER,166,181.535,168.755,65.817,64.627,0.14092103863743394,0.2190570504587865,17.0393530997305,13.511337147700797
Discoderus parallelus,CPER,61,173.148,165.468,60.897,62.879,0.0832881751153586,0.20774821482529932,7.109621451104072,13.58187246421188
Discoderus parallelus,CPER,190,185.865,175.056,66.984,67.418,0.12758270631792645,0.2257112343884423,14.076761057804806,12.759413813498044
Discoderus parallelus,CPER,112,185.977,177.261,65.159,64.086,0.08295093540416533,0.12227319539368978,345.45790934320075,354.83154670750383
Discoderus parallelus,CPER,34,169.5,164.989,60.621,60.526,0.1069761303838603,0.15087730892509002,5.61603700848107,11.005256241787112
Discoderus parallelus,CPER,105,181.911,170.879,66.264,65.905,0.14172099480864425,0.22826796145967684,12.145671387498687,12.969954799255532
Discoderus parallelus,CPER,11,173.358,157.273,62.391,58.685,0.11993717042522153,0.16999233194172272,9.228918882800954,7.036888532477899
Discoderus parallelus,CPER,12,173.596,176.702,61.97,67.363,0.10259803130547039,0.20434066178762827,3.793645800566273,9.341082455503095
Discoderus parallelus,CPER,7,183.709,158.907,66.92,57.872,0.13655110579796778,0.13229195465855678,8.043335521996083,4.725705329153595
Discoderus parallelus,CPER,150,179.198,171.428,63.702,65.019,0.10845813318263163,0.20527845706639603,16.587060356057385,13.77837716340752
Discoderus parallelus,CPER,191,179.602,174.755,63.62,67.061,0.10407104684061606,0.21881570510430814,17.97915722700493,11.939484803053007
Discoderus parallelus,CPER,167,166.162,182.085,58.155,70.174,0.07474851689450608,0.22552512326502702,5.396825396825387,12.188803235182611
Discoderus parallelus,CPER,32,176.23,150.756,61.89,55.219,0.08303441589917598,0.14612723881272746,350.2159953298308,9.198165819804201
Discoderus parallelus,CPER,117,170.345,177.362,60.601,67.063,0.10711044372205068,0.19948406722037498,14.087197658296077,13.136492749289859
Discoderus parallelus,CPER,141,177.073,181.036,62.62,68.747,0.08866176940274674,0.2034416047245698,3.425792507204625,11.87044187044185
Discoderus parallelus,CPER,28,186.267,158.93,66.597,58.54,0.11710737720918352,0.15068329347454726,15.955891780997561,6.475456297471906
Discoderus parallelus,CPER,29,174.679,160.93,61.469,59.333,0.08145569311360196,0.16013011309052297,356.57279808268436,12.207136090937828
Discoderus parallelus,CPER,154,167.363,181.54,59.566,71.085,0.10645334586844847,0.24889920517690084,12.745623718656333,12.448991126434192
Discoderus parallelus,CPER,75,180.01,176.697,64.456,65.847,0.11556720863845105,0.17537625100612023,12.404349577124417,11.700727398683764
Discoderus parallelus,CPER,63,181.91,164.419,64.906,61.708,0.11151511416510028,0.18694496661697024,13.827024039789961,12.311026352288517
Discoderus parallelus,CPER,115,177.005,185.341,62.967,70.286,0.10164054187113881,0.20657029849472144,8.474999999999996,14.550588883531889
Discoderus parallelus,CPER,85,172.307,180.874,61.258,68.291,0.09900747657448834,0.19367120118317196,6.558944765045382,11.128081052472442
Discoderus parallelus,CPER,157,168.514,175.95,60.169,66.555,0.10056673702404884,0.19697994140184807,358.9191869112544,11.46453089244851
Discoderus parallelus,CPER,24,170.927,211.65,62.062,78.426,0.1385549933937031,0.1699691428862877,13.529480172113056,13.647411852963264
Discoderus parallelus,CPER,97,173.307,164.684,59.705,61.706,0.06996063981241099,0.1855249084367808,323.4282978214029,12.90356394129975
Discoderus parallelus,CPER,5,182.268,151.352,64.9,55.298,0.09989214175654854,0.13646063148757642,4.94215640906989,4.373177842565559
Discoderus parallelus,CPER,183,190.911,168.798,71.87,64.4,0.20093223876443575,0.21661490683229817,17.37968284744823,15.045161290322577
Discoderus parallelus,CPER,7,165.164,153.315,58.5,56.908,0.0894700854700855,0.15862444647501237,358.48681696599147,4.287138584247272
Discoderus robustus,SRER,2,164.818,149.745,59.768,59.81,0.12657274795877396,0.27584016050827626,5.107732980832763,12.041459570857068
Discoderus robustus,SRER,9,159.115,148.124,56.643,59.472,0.09904136433451614,0.28026634382566584,355.6577540106952,10.957523398128131
Discoderus robustus,SRER,6,169.622,147.484,60.021,53.702,0.08858566168507685,0.13576775539086058,2.1779198796312826,7.900150870936791
Discoderus robustus,SRER,8,169.153,157.405,61.692,64.428,0.13382610387084232,0.3091823430806481,4.280523255813948,11.930722891566253
Discoderus robustus,SRER,23,138.499,140.428,48.496,53.484,0.08351204223028712,0.19665694413282478,343.5407407407407,5.772960638904737
Discoderus robustus,SRER,3,173.265,158.07,62.331,58.218,0.11917023631900667,0.15323439486069607,9.111470113085577,8.460934872772127
Discoderus robustus,SRER,19,187.655,159.058,66.633,61.665,0.09327210241171789,0.22542771426254757,1.795655671761898,8.04978059132433
Discoderus robustus,SRER,20,167.081,162.389,59.542,60.515,0.09831715427765284,0.16688424357597295,358.3293474547318,6.190711951678383
Discoderus robustus,SRER,4,147.731,139.165,52.691,54.703,0.09817615911635759,0.24828620002559285,359.9536052580708,9.80709762921513
Discoderus robustus,SRER,10,165.114,150.677,59.278,60.236,0.11196396639562742,0.27833853509529183,5.008286876600927,12.528927591554309
Discoderus robustus,SRER,13,179.543,161.683,65.854,66.165,0.14530628359704809,0.31321695760598506,7.016407148082374,13.422119281991884
Discoderus robustus,SRER,14,155.135,157.288,57.119,66.038,0.1494073775801396,0.3550228656228231,5.947972814623824,15.518873960332689
Discoderus robustus,SRER,8,157.695,143.967,55.867,52.752,0.09202212397300727,0.14141643918713995,355.6117486870259,5.075067024128709
Discoderus robustus,SRER,3,147.423,159.085,53.617,63.561,0.12745957438871994,0.2757036547568477,2.10711150131698,11.812371604656466
Discoderus robustus,SRER,5,159.205,154.834,58.72,63.081,0.1537295640326975,0.30941170875540974,7.304752409438356,14.223793421457112
Discoderus robustus,SRER,16,153.411,143.874,55.1,54.75,0.11183303085299459,0.20208219178082193,4.235637779941555,9.501084598698498
Discoderus robustus,SRER,6,156.916,161.253,56.811,63.635,0.1192198693914911,0.25617977528089886,0.25690240661451835,10.86492454913508
Discoderus robustus,SRER,18,166.587,161.759,60.165,68.116,0.11604753594282391,0.35430735803629104,359.51876253222576,14.118670754951527
Discoderus robustus,SRER,7,162.557,145.459,58.698,60.185,0.12226992401785401,0.3243831519481599,6.8301518740420795,12.139527736515909
Discoderus robustus,SRER,1,153.107,148.132,54.791,56.324,0.10571079191838059,0.20722960017044242,3.294198895027543,12.87183002056204
Discoderus robustus,SRER,12,172.363,152.297,63.354,59.221,0.14409508476181457,0.23028993093666103,3.6740059152152487,8.402991641003114
Discoderus robustus,SRER,26,156.437,146.511,55.75,57.445,0.09790134529147979,0.24398990338584733,1.1322828875045843,9.452054794520528
Discoderus robustus,SRER,27,146.345,139.414,51.075,51.732,0.07109153206069505,0.15997834995747304,353.6876893417792,5.582406959883968
Discoderus robustus,SRER,28,147.8,159.271,52.143,59.142,0.08451757666417366,0.16279462987386292,2.5187202178353374,6.861238055670972
Discoderus robustus,SRER,11,187.654,162.833,66.542,63.142,0.0921523248474649,0.22894428431155173,2.8571428571428803,9.625069175428902
Discoderus robustus,SRER,16,167.436,166.012,61.932,68.603,0.1570755021636634,0.32354270221418885,6.759868421052635,12.421156965218973
Discoderus robustus,SRER,9,169.476,136.357,59.301,49.716,0.07947589416704612,0.13462466811489252,347.28198599618077,5.333930972657987
Discoderus robustus,SRER,14,175.346,156.793,63.117,61.156,0.11816150957745138,0.2386683236313689,7.329042638777171,10.346670320635779
Discoderus robustus,SRER,15,153.97,151.666,55.425,59.491,0.11482183130356335,0.24598678791750014,3.988057825267137,10.090200902008993
Discoderus robustus,SRER,17,179.256,146.07,65.179,57.639,0.13320241181975787,0.25481011120942415,7.48445058742225,10.323415265200511
Discoderus robustus,SRER,7,161.249,143.95,57.076,52.273,0.0887938888499545,0.12886193637250598,358.14127861089185,5.37114014251786
Discoderus robustus,SRER,5,171.245,148.572,60.98,54.411,0.10065595277140048,0.14010034735623322,5.679374389051869,4.604486422668261
Discoderus robustus,SRER,21,161.782,136.037,57.404,52.007,0.09251968503937005,0.20166516045916885,357.8309169647901,5.675057208238008
Discoderus robustus,SRER,2,140.314,142.872,50.061,52.22,0.10013783184514886,0.14207200306396003,358.12088569718736,8.491710473109539
Discoderus robustus,SRER,10,162.511,144.514,58.323,53.437,0.10829346912881717,0.15549151337088524,1.6529449018365965,5.928511252858323
Discoderus robustus,SRER,22,160.806,147.17,56.775,55.22,0.08759136944077493,0.1775805867439334,354.8481801729339,6.865184580868877
Discoderus robustus,SRER,4,161.348,148.223,57.283,53.721,0.09390220484262345,0.127138363023771,2.8667038482989646,6.325036603221063
Discoderus robustus,SRER,24,159.078,143.697,56.74,54.821,0.10095170955234405,0.20036117546195795,3.289106145251417,6.56591405680991
Discoderus robustus,SRER,1,172.832,171.197,65.208,70.323,0.19396393080603608,0.32583934132502884,11.878557874762784,15.85755433359519
Discoderus robustus,SRER,15,153.839,153.588,56.442,62.569,0.13950604160022684,0.3048154837059886,1.9888239776479986,12.662541946308721
Discoderus robustus,SRER,11,149.929,145.404,53.495,57.425,0.0989438265258436,0.24914235959947756,359.65992820706595,7.309708534283908
Discoderus robustus,SRER,17,184.156,166.615,66.632,66.517,0.12714611598030975,0.2738999052873702,8.526912181303082,11.533014984356978
Discoderus robustus,SRER,12,183.651,166.637,69.563,70.188,0.19529059988787142,0.35631446970992187,9.416267942583744,14.613139269862861
Discoderus robustus,SRER,25,139.87,142.205,49.095,54.627,0.08691312760973603,0.21439947278818178,344.26529177408014,8.954918032786875
Discoderus robustus,SRER,13,183.976,164.944,68.421,65.494,0.16432089563145827,0.26150487067517636,6.3986480476741106,9.514801191101775
Discoderus robustus,SRER,29,162.121,150.635,57.379,58.618,0.08781958556266219,0.23376778463953057,359.2617582853741,9.57600525432387
Euryderus grossus,CPER,18,148.704,147.98,54.961,55.113,0.1579483633849457,0.17866927948034045,8.176477364358947,14.227683558444216
Euryderus grossus,CPER,66,152.707,149.404,54.473,55.669,0.10919170965432419,0.1801900519139917,11.943510423671869,14.708403947761969
Euryderus grossus,CPER,38,140.518,142.438,52.883,53.018,0.1800956829226784,0.16007770945716543,5.776984460310796,2.530929657122663
Euryderus grossus,CPER,40,163.129,134.067,61.136,55.573,0.18098992410363784,0.33239162902848507,10.0370537731586,13.941100043308778
Euryderus grossus,CPER,16,166.383,148.737,62.915,60.36,0.19060637367877295,0.2983764082173625,8.115410273515687,12.24986118822876
Euryderus grossus,CPER,39,150.588,147.194,58.583,57.513,0.22540668794701535,0.2465529532453532,5.675123059447171,12.757404795486602
Euryderus grossus,CPER,22,156.462,138.916,57.456,55.351,0.14311821219715967,0.2746472511788405,356.05983217803714,12.894356005788687
Euryderus grossus,CPER,63,169.255,149.157,62.886,55.193,0.16463123747733993,0.1685177468157192,7.551434366850141,14.063003978066874
Euryderus grossus,CPER,20,156.09,145.173,58.166,54.722,0.17216243166110784,0.19195204853623762,9.70641102456561,11.509900990098993
Euryderus grossus,CPER,50,148.373,140.077,54.922,56.034,0.15973562506827857,0.27890209515651204,7.885557961928656,12.404658305605313
Euryderus grossus,CPER,29,154.746,145.493,59.129,62.032,0.2137022442456324,0.38148052618003603,12.492877492877511,17.05121703853956
Euryderus grossus,CPER,5,139.237,152.109,50.033,52.834,0.11336517898187194,0.06395502895862523,5.098730606488041,6.481207457827811
Euryderus grossus,CPER,37,157.586,142.761,57.646,60.745,0.14264649758873119,0.36541279117622844,7.982488143013493,13.299094472225997
Euryderus grossus,CPER,62,150.85,127.901,56.808,50.111,0.19680326714547247,0.25329767915228185,14.951699463327381,13.963601985346239
Euryderus grossus,CPER,32,154.034,144.709,55.137,59.84,0.10814879300651101,0.32088903743315517,354.4759349320812,11.226955525466092
Euryderus grossus,CPER,19,160.25,156.913,57.961,66.937,0.12511861424061002,0.38122413612800093,7.2062879205735815,16.78344697860335
Euryderus grossus,CPER,64,162.052,144.712,58.481,61.828,0.1277850925941759,0.3730510448340558,12.484945804897627,13.938001300672022
Euryderus grossus,CPER,57,147.129,136.351,54.608,53.717,0.16092880164078519,0.2595267792319005,6.015020482476074,13.264471702173424
Euryderus grossus,CPER,48,158.867,131.821,58.234,54.669,0.1400041213037058,0.32877864969178144,3.4662087575125407,12.55813953488374
Euryderus grossus,CPER,69,146.514,125.349,52.53,50.425,0.11245002855511152,0.28694100148735735,7.496190959878103,12.490151358075895
Euryderus grossus,CPER,54,151.012,146.762,54.845,61.918,0.13270124897438224,0.3582964566038956,8.516075845012335,14.544962812711292
Euryderus grossus,CPER,17,158.223,147.719,61.104,63.302,0.23386357685257922,0.37904015670910873,14.657802659202225,14.506126531632912
Euryderus grossus,CPER,24,157.994,142.058,57.837,56.798,0.139495478672822,0.26469241874713884,4.603371343579565,6.912332047359316
Euryderus grossus,CPER,20,167.782,175.453,62.368,68.706,0.16556567470497688,0.2521613832853026,7.7280650784427625,13.80086580086579
