"","ave_melanism_dorsal","ave_melanism_ventral","siteName","IL_Site","Tribe","Genus","SpeciesName","HSV_H_dorsal","HSV_S_dorsal","HSV_V_dorsal","HSV_H_ventral","HSV_S_ventral","HSV_V_ventral"
"2893",202.059,177.772,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",19.6244886031561,0.182540740938309,74.986,19.3830575219165,0.299672665458479,71.181
"2894",193.4,187.853,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",15.4228329809725,0.159747825842222,71.062,15.6126076309345,0.180948841464286,69.959
"2895",203.396,174.541,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",18.0944444444445,0.146117733010431,73.913,18.8899193836056,0.212205165470676,66.054
"2896",209.302,174.843,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",24.5997298514183,0.14678862702074,75.653,16.5520788684097,0.179502962222051,64.985
"2897",194.176,190.755,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",18.8905961893054,0.095172635673652,68.381,18.1268982274007,0.245266408429721,73.834
"2898",187.427,160.174,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",18.386249178892,0.13505441211261,67.632,8.40582910134689,0.153507211008863,59.007
"2899",184.604,181.307,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",18.7830519273654,0.140909771060901,66.83,19.896722939424,0.219434598175373,68.836
"2900",193.152,196.065,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",27.9513184584178,0.18697588178281,71.191,20.8862907788044,0.275355357954177,77.035
"2901",196.102,170.783,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",20.8751690667515,0.173871543388344,72.289,17.9727513561246,0.240525533270625,65.914
"2902",195.475,164.273,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",20.1249883406399,0.150772779051289,71.107,15.3004769475358,0.202658074909384,62.075
"2903",175.936,174.81,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",10.2943846453119,0.121730207593338,63.345,16.0655078870692,0.155474327131856,64.017
"2904",209.842,167.853,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",24.0477800315528,0.172773645886064,77.043,8.38850613342295,0.187933239645671,63.331
"2905",209.318,191.598,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",11.4185181461747,0.131273672680242,75.773,10.4353448275862,0.192427321361921,72.339
"2906",199.959,190.326,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",21.8888231815494,0.222881244233557,75.87,21.2710312220471,0.307616714055478,76.319
"2907",192.266,182.56,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",19.0572082379863,0.12668502681548,68.99,18.9551345962114,0.21710269989466,69.299
"2908",196.231,184.78,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",23.263592750533,0.204257172410039,73.476,21.9935597189696,0.281720341429219,72.753
"2909",198.773,157.554,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",20.1971968709257,0.167966932194575,73.062,10.3390315019153,0.27687023142432,63.174
"2910",186.412,161.673,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",10.0922640170334,0.106037116753714,66.439,16.0438112492794,0.199379351109944,60.904
"2911",187.934,186.266,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",23.6692769246415,0.144800977807884,67.907,20.9622406460758,0.31081351723033,74.897
"2912",192.688,189.01,"Central Plains Experimental Range NEON","CPER","Harpalini","Selenophorus","Selenophorus planipennis",20.820439006837,0.121136829257661,68.823,13.3113746157224,0.192149196213837,71.101
"2913",200.45,165.918,"Moab NEON","MOAB","Harpalini","Selenophorus","Selenophorus planipennis",27.9905092170104,0.151315971167389,72.418,20.2983695293419,0.237829097131733,63.697
"2914",163.344,148.504,"Steigerwaldt-Chequamegon NEON","STEI","Cychrini","Sphaeroderus","Sphaeroderus stenostomus lecontei",12.0981955518254,0.0831690079399703,57.305,14.4872510701656,0.273435114503817,58.95
"2915",148.439,160.175,"Steigerwaldt-Chequamegon NEON","STEI","Cychrini","Sphaeroderus","Sphaeroderus stenostomus lecontei",0.645000000000016,0.076728305071741,52.132,16.7295597484277,0.0930286160065245,56.402
"2916",149.517,145.685,"Steigerwaldt-Chequamegon NEON","STEI","Cychrini","Sphaeroderus","Sphaeroderus stenostomus lecontei",0.964630225080372,0.0713480031353357,52.307,14.1427674272556,0.0929902084833857,51.371
"2917",202.26,192.493,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",21.471898560658,0.158137896462491,73.809,24.3006731488407,0.153125939499792,69.851
"2918",208.778,200.957,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",26.8726342710997,0.130944407233758,74.65,21.6664863110052,0.128286642418858,72.034
"2919",202.31,182.158,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",19.3559370123422,0.0987559191907871,71.378,15.5512712374985,0.126634622720684,65.535
"2920",194.493,213.12,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",20.7551565819229,0.200241502806098,72.877,24.4180327868852,0.185753800086279,78.814
"2921",232.801,205.257,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",24.2506613153334,0.13140042190047,83.432,23.4996184000555,0.189281117852547,76.146
"2922",200.483,221.416,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",25.4738215625509,0.167360476066988,73.267,23.7707948243992,0.29614086305994,87.688
"2923",196.335,212.909,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",19.8198721673446,0.145044387009776,71.192,28.5605900948367,0.182030920320712,78.201
"2924",210.425,210.119,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",23.4595021730541,0.164502333320334,76.929,24.8749648777746,0.183541121410982,77.563
"2925",204.074,207.252,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",23.0305541170378,0.131852074399803,73.226,20.8100748808714,0.155532027527792,75.56
"2926",207.534,200.218,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",24.4877099050864,0.162799297402237,75.719,20.6031976744186,0.151171413661457,72.818
"2927",229.858,200.582,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",32.7902843601895,0.162381857098194,83.162,26.4093856128435,0.135121605273038,71.913
"2928",191.339,206.013,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",17.287146054296,0.147564757911665,69.644,21.3610733035193,0.200049270025672,77.126
"2929",211.174,216.191,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",23.4202494113543,0.149809260033445,76.544,22.5171764466385,0.237579348286077,82.705
"2930",209.775,202.977,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",19.0763011622032,0.131106488413075,75.473,20.7968711806404,0.164908697580049,74.423
"2931",215.954,204.169,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",26.0569663692519,0.149305733463135,78.068,22.9897233201581,0.168950503512568,74.874
"2932",217.2,159.915,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",27.0751068593528,0.184216775612744,80.009,19.3390710203009,0.24622676609994,61.817
"2933",213.268,211,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",29.5194508009153,0.173904671433523,77.899,32.7856815052776,0.170527469087494,76.668
"2934",206.442,239.107,"Northern Great Plains Research Laboratory NEON","NOGP","Lebiini","Syntomus","Syntomus americanus",20.8700882117081,0.194198948802803,77.055,26.0643689812468,0.257185687284103,92.058
"2935",190.265,211.481,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",20.449179383818,0.150598404255319,69.184,19.8259303721489,0.171066986689941,77.911
"2936",198.08,197.022,"Chase Lake National Wildlife Refuge NEON","WOOD","Lebiini","Syntomus","Syntomus americanus",17.1565934065934,0.123011067616661,71.018,19.4561340941512,0.155909868082681,71.939
"2937",212.503,174.765,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.9954972592013,0.247241045498548,82.64,13.5649644473174,0.268141899699561,69.232
"2938",184.23,166.175,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.2828438948995,0.187704894252807,68.938,14.3234029939232,0.300869565217391,67.275
"2939",153.037,159.967,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",9.35493923340608,0.169102406464079,56.93,10.3301521795202,0.247056761880486,62.771
"2940",185.009,173.595,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",13.7375415282392,0.205814897648115,70.199,15.4403921779885,0.270408460552383,68.648
"2941",155.784,155.557,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",7.4314163787848,0.169447170428525,58.083,11.8065922451945,0.248375771098569,60.952
"2942",151.738,157.627,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",14.4658249891162,0.200390836284961,57.313,16.488524590164,0.290172200551803,63.066
"2943",167.256,168.183,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.4040281485077,0.196437650946994,62.936,11.7221459349401,0.307118446884316,68.765
"2944",152.301,174.685,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",8.19157894736847,0.167643114279664,56.668,13.4435938984187,0.260043880679424,68.823
"2945",159.702,147.364,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",12.6141156621989,0.179013070689105,59.599,13.7784377784378,0.285068409645083,59.056
"2946",167.371,182.833,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11.1957434892187,0.172052163299393,62.266,15.4560041632334,0.310195461210434,74.337
"2947",160.162,175.379,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.7066196631414,0.245017434978726,62.518,13.9610454138925,0.28622219693953,70.316
"2948",159.352,140.569,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",13.0013368983957,0.153559269840727,58.453,16.0121271945287,0.25763851044505,55.05
"2949",158.717,181.293,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",11.5979530752148,0.175117934497743,59.143,12.8983996566313,0.232537249590076,70.135
"2950",163.911,196.423,"Chase Lake National Wildlife Refuge NEON","WOOD","Sphodrini","Synuchus","Synuchus impunctatus",12.3861530960507,0.168756582411796,60.768,20.589399468118,0.388052895576835,83.334
"2951",173.537,171.546,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",8.70100037050763,0.203882761746487,66.19,10.6830059470175,0.247384533079712,67.292
"2952",174.928,172.01,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",20.5967880845028,0.285204450223956,69.21,16.9778236204229,0.329323180570102,70.654
"2953",148.661,149.578,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",12.205680705191,0.183408780628009,55.668,11.4480723113817,0.272562723113279,59.667
"2954",153.246,181.231,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",9.94565217391305,0.185255264117208,57.607,18.7844348363187,0.327883239273081,74.066
"2955",152.745,208.915,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",12.0207852193995,0.208359111844367,58.188,22.0028746197814,0.348171682610618,85.926
"2956",172.585,173.831,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",21.1246074539314,0.252653482836569,66.799,22.4310824722614,0.363456208425721,72.16
"2957",167.513,156.891,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",6.81311881188119,0.202104209983273,63.967,12.6630048465267,0.251523770824868,61.525
"2958",161.384,143.894,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",20.3873336392841,0.182117544798074,59.824,14.0382971448111,0.213268673314981,54.851
"2959",150.77,152.532,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",14.2933657942787,0.149143987945027,55.081,15.8968920792887,0.211602858425104,57.934
"2960",184.792,173.515,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",10.6584180291648,0.22242347655153,71.22,12.2599135500846,0.301567060557114,70.578
"2961",165.864,162.713,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11.2522045855379,0.166075438539395,61.454,12.7296842320053,0.297375606796117,65.92
"2962",164.567,154.465,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",10.6408952187182,0.231062149371611,63.814,13.296325080493,0.289767883282127,62.167
"2963",166.114,181.125,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",13.7742150968604,0.148041930379747,60.672,17.5126412049489,0.365695326024235,76.252
"2964",163.135,149.832,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",15.0059453032105,0.16746038330706,60.265,15.5304518664048,0.114191702966965,53.489
"2965",153.836,152.099,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",6.55758742380496,0.163559084866718,57.172,10.6262916704106,0.193675820542271,57.462
"2966",175.905,155.972,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",13.048758049678,0.238645844005679,68.323,10.1545253863135,0.281447142037851,62.772
"2967",151.162,171.465,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",10.0440528634361,0.15128426816528,55.518,13.4230030194894,0.268104209596703,67.94
"2968",167.478,146.454,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",6.97781569965873,0.185487061802643,63.185,9.93600626877368,0.263208552473274,58.182
"2969",179.92,178.895,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",18.2998149290562,0.234478967771799,69.132,23.7222672661605,0.365958594645627,74.145
"2970",145.274,152.978,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",9.37763219466541,0.159245873542233,53.678,13.1336691739701,0.243153902946506,59.596
"2971",152.238,138.516,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",15.4570376752565,0.219511356407214,58.161,11.7778832463218,0.200643735953986,52.506
"2972",190.378,194.569,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",17.7295782812424,0.275202403584106,75.221,16.2928375599726,0.298112532883815,78.306
"2973",147.693,131.827,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11.3998581224876,0.155666801634336,54.334,6.61833247022269,0.083277628032345,46.375
"2974",141.375,149.588,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",6.40966093822577,0.126149879885159,51.201,14.2757766904439,0.283538929562398,59.826
"2975",152.416,159.636,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",13.4315632011967,0.227686858193832,58.721,14.0841891434375,0.278472658705217,63.64
"2976",187.612,178.529,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",13.2214204329662,0.18714373036519,70.347,18.5071016076167,0.346511627906977,73.96
"2977",180.431,180.753,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",11.9484798562228,0.277560691719322,72.168,14.8549159545497,0.292989599955979,72.692
"2978",155.094,157.701,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",6.34285714285711,0.141772776104683,56.781,11.3745577440989,0.295913743261192,63.995
"2979",169.409,165.374,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.9976093159559,0.202047430583689,64.178,14.8262467191601,0.397864134445357,71.821
"2980",164.868,160.876,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",8.66910451569011,0.188963345064198,62.229,15.2764244863377,0.292267690212344,64.612
"2981",169.044,170.476,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.4684127212549,0.215743802294354,64.419,19.7566249735001,0.337121212121212,69.96
"2982",192.754,168.201,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.7593209324994,0.171974967172352,71.586,11.0541871921182,0.272178770949721,67.125
"2983",172.16,177.366,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.2716083150985,0.221110086333328,66.139,13.4241550956248,0.271009059668853,70.422
"2984",163.651,138.318,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",15.639751552795,0.160595833818224,60.151,15.5568345323741,0.199884958297383,52.155
"2985",174.542,177.621,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",14.757356594711,0.263381367146035,68.771,18.6424918642492,0.276131111998631,70.108
"2986",142.402,152.661,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",15.9422680412371,0.140789193582722,51.673,16.4589078874793,0.270718232044199,60.273
"2987",150.687,166.03,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",19.9036476256022,0.205034131197855,56.693,16.333857225577,0.349050066408731,69.268
"2988",172.188,168.618,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.0265338422866,0.168724473766887,63.66,14.5424153781864,0.253726143592851,66.02
"2989",169.3,187.303,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.4159569699686,0.207747462519788,64.434,12.8237431859479,0.320873283233998,77.18
"2990",152.105,159.881,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",14.4902701132733,0.12579926193869,54.738,18.697081462476,0.370462781441217,67.332
"2991",201.329,177.378,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",14.8500925354719,0.211676830462659,76.579,14.0779979906841,0.304088207520969,72.012
"2992",158.766,168.023,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11.2387360326805,0.143621335266001,57.951,15.3658070678128,0.241107204814468,65.137
"2993",157.886,181.617,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",7.85355348169418,0.144512068607787,57.836,15.1504620488113,0.336330672475395,75.289
"2994",151.431,165.875,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",10.4537521815009,0.181731684110371,56.754,13.198093220339,0.283935392667008,66.494
"2995",173.906,200.581,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",13.7838534949703,0.179402147087858,64.832,17.6833976833977,0.345532559313478,83.202
"2996",174.093,169.263,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",14.0144191381288,0.187156919868748,65.218,14.8881394575595,0.30638143054646,68.715
"2997",168.776,179.513,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",1.31020259614216,0.133611048075988,61.694,13.0169609665427,0.245697159982874,70.07
"2998",166.852,157.922,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",0.825590967893678,0.138831289695822,61.247,14.8515197391406,0.274025497423133,62.673
"2999",147.704,163.179,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",13.2549546523346,0.163778401276338,54.531,16.9735751772397,0.325053123035944,66.826
"3000",156.985,149.199,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",10.707453168593,0.171784601691144,58.422,18.018007814712,0.295607486022297,59.738
"3001",165.834,196.161,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",11.3458056729029,0.232000622277536,64.28,13.6131453679971,0.279029374201788,78.3
"3002",162.709,204.955,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",11.234987536823,0.212722540008998,62.236,15.464978558301,0.296651239429111,82.538
"3003",188.103,180.598,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",10.9809663250366,0.225694970328657,72.629,14.3339367479502,0.263699543699544,71.225
"3004",163.865,182.254,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",14.2071723103836,0.249980477596089,64.029,17.5650339817202,0.33990520571952,75.321
"3005",146.956,160.647,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",13.3270794246404,0.175486089517294,54.671,17.198251283026,0.252273708102233,62.563
"3006",140.566,168.393,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11,0.171038282729725,52.269,18.8974664525154,0.288195066594995,66.972
"3007",144.655,169.513,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",9.43642525417348,0.150003765627354,53.112,20.957389135856,0.276742581090407,66.654
"3008",172.424,181.273,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",10.3321639172949,0.204107439401557,65.637,13.0194219772294,0.269743333194369,71.961
"3009",143.169,165.481,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",7.0274494480805,0.189055920809633,54.148,13.4733270940571,0.261895278654371,65.278
"3010",152,180.828,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",8.25706261358004,0.208071224777423,58.182,15.6344473720704,0.29707905903679,72.819
"3011",184.244,160.968,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.9616881173301,0.235049950752779,71.07,11.7652429083795,0.243888862382111,62.877
"3012",141.924,147.987,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",9.8496,0.176736732962579,53.045,15.1017712398679,0.28212077581096,59.035
"3013",192.355,155.739,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",9.89368488199024,0.134617586443783,69.872,13.2138646545626,0.213972183447974,59.461
"3014",170.125,145.279,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",18.2408012192467,0.213634531303296,64.498,15.1265022137887,0.318964357767317,59.48
"3015",167.958,180.409,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",5.78244274809161,0.152200222684804,61.971,14.5370755108979,0.349954393432654,75.647
"3016",169.102,182.643,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.2637963437553,0.262556633820297,66.877,9.91495837436218,0.164975706289782,67.713
"3017",156.539,164.314,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",12.2948942990155,0.218310563145618,60.02,14.1785021749384,0.289154252981558,65.989
"3018",187.677,182.786,"Chase Lake National Wildlife Refuge NEON","WOOD","Sphodrini","Synuchus","Synuchus impunctatus",11.9583654587509,0.21646430508616,71.901,20.340764047612,0.423329689247433,79.581
"3019",160.376,176.393,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",8.75943551033802,0.282316969594021,64.757,13.8198632891034,0.220739644970414,67.6
"3020",181.043,170.344,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",9.87652218342842,0.173887934608778,67.532,12.2205328221062,0.229757438600222,65.839
"3021",159.813,147.362,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",355.051546391753,0.120966484801247,57.735,15.3029005017746,0.278750042643196,58.626
"3022",165.411,158.262,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",17.0331389560518,0.222566910938415,63.181,17.2043745727956,0.317791810833036,64.451
"3023",169.507,187.325,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",13.5365492749334,0.16219719031009,62.498,19.1557986257187,0.287436011124995,74.427
"3024",169.113,177.821,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",15.3703703703704,0.224840391080406,64.846,15.1163288915549,0.320269509969399,72.873
"3025",164.306,172.255,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",12.1921065145031,0.202451625324905,62.326,15.7706736258359,0.342423100015359,71.619
"3026",142.968,149.618,"Steigerwaldt-Chequamegon NEON","STEI","Sphodrini","Synuchus","Synuchus impunctatus",11.9368051492101,0.132071097372488,51.76,16.6069906223359,0.242865523309983,57.958
"3027",147.429,169.812,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",6.77594685531877,0.205390367508948,56.434,14.1307302607191,0.244782529792511,66.124
"3028",172.689,179.39,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",12.5897035881435,0.213737912637546,65.978,13.9064842578711,0.294900313635547,72.377
"3029",171.811,167.74,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",14.1098484848485,0.195782155272306,64.725,15.5044014084507,0.328784567963764,69.103
"3030",177.501,171.804,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",15.1462994836489,0.160253758102331,65.259,11.3621368521869,0.273921091370188,68.611
"3031",186.941,166.679,"University of Notre Dame Environmental Research Center NEON","UNDE","Sphodrini","Synuchus","Synuchus impunctatus",13.8919420455356,0.19853201649356,70.573,15.6301122972411,0.399120198093763,72.289
"3032",154.722,146.477,"Treehaven NEON","TREE","Sphodrini","Synuchus","Synuchus impunctatus",13.4064665127021,0.180016629711752,57.728,4.34996643544413,0.0864460220128828,51.697
