site,month,year,montlyMeanTemp
MOAB,9,2024,23.5221016889561
MOAB,10,2017,13.1335659526143
MOAB,10,2018,12.0822852096962
MOAB,10,2019,13.4256283154122
MOAB,10,2020,15.1303131230577
MOAB,10,2021,11.6163345310432
MOAB,10,2022,12.9086843810437
MOAB,10,2023,15.0354773180449
MOAB,10,2024,16.5518436853195
MOAB,11,2017,8.93269124347388
MOAB,11,2018,3.84466687218196
MOAB,11,2019,6.50506350006205
MOAB,11,2020,7.30215833333333
MOAB,11,2021,6.96782300347222
MOAB,11,2022,3.06539765873016
MOAB,11,2023,7.02450050088653
MOAB,11,2024,4.59082252070654
MOAB,12,2017,1.36362871494932
MOAB,12,2018,0.537124824450308
MOAB,12,2019,1.29808399185511
MOAB,12,2020,-0.600937298387097
MOAB,12,2021,1.59579149865591
MOAB,12,2022,0.695728749100193
MOAB,12,2023,1.82997053594021
MOAB,12,2024,1.1158425728501
NIWO,1,2018,-3.6219989036768
NIWO,1,2019,-4.1902645927056
NIWO,1,2020,-4.56551854777307
NIWO,1,2021,-4.90147446236559
NIWO,1,2022,-3.16793435998627
NIWO,1,2023,-3.8207915819824
NIWO,1,2024,-3.85738451941916
NIWO,1,2025,-3.23459957858709
NIWO,2,2018,-4.10785005635401
NIWO,2,2019,-5.35701513905992
NIWO,2,2020,-4.68774864864338
NIWO,2,2021,-4.39547659612896
NIWO,2,2022,-4.52246445606203
NIWO,2,2023,-4.56743372024011
NIWO,2,2024,-3.08450531274864
NIWO,2,2025,-2.7743103339054
NIWO,3,2018,-3.55643600067091
NIWO,3,2019,-2.96934908659733
NIWO,3,2020,-2.83491726654822
NIWO,3,2021,-2.90644868086419
NIWO,3,2022,-2.93009324396341
NIWO,3,2023,-3.67635022405062
NIWO,3,2024,-2.03838757355044
NIWO,3,2025,-2.37144606062698
NIWO,4,2018,-1.4006881807141
NIWO,4,2019,-0.798887277895416
NIWO,4,2020,-1.26440238015209
NIWO,4,2021,-1.02131273721138
NIWO,4,2022,-1.79440623246568
NIWO,4,2023,-1.29670270594874
NIWO,4,2024,-0.338694694499905
NIWO,4,2025,-0.357875
NIWO,5,2018,1.58368946179531
NIWO,5,2019,0.175132020012947
NIWO,5,2020,1.97644080199556
NIWO,5,2021,0.197977539614791
NIWO,5,2022,0.308967350944802
NIWO,5,2023,0.549487145642891
NIWO,5,2024,0.0616014992275919
NIWO,6,2018,7.6341195080891
NIWO,6,2019,2.42902188521596
NIWO,6,2020,6.92134752299556
NIWO,6,2021,5.77060875567115
NIWO,6,2022,5.35908083460098
NIWO,6,2023,5.01907002663576
NIWO,6,2024,6.11092908893164
NIWO,7,2017,11.4704913508344
NIWO,7,2018,10.8553033038693
NIWO,7,2019,9.21197407463777
NIWO,7,2020,10.7842187306149
NIWO,7,2021,10.5496991629525
NIWO,7,2022,10.4309501893127
NIWO,7,2023,10.3057598508573
NIWO,7,2024,10.0038940825348
NIWO,8,2017,10.1987806268534
NIWO,8,2018,10.6996154456233
NIWO,8,2019,10.9618961913905
NIWO,8,2020,11.8339027781799
NIWO,8,2021,11.0617020196816
NIWO,8,2022,10.5060870477536
NIWO,8,2023,10.5568466406531
NIWO,8,2024,11.2298717678575
NIWO,9,2017,8.4322464919677
NIWO,9,2018,9.30369404773499
NIWO,9,2019,9.3120661637904
NIWO,9,2020,8.66232960019277
NIWO,9,2021,10.0769241950788
NIWO,9,2022,9.48565104878057
NIWO,9,2023,8.18054180187931
NIWO,9,2024,9.13009056866502
NIWO,10,2017,1.21262917478036
NIWO,10,2018,2.67159433627752
NIWO,10,2019,2.5205111719399
NIWO,10,2020,4.55229026353227
NIWO,10,2021,3.04826043971822
NIWO,10,2022,4.10007487322059
NIWO,10,2023,4.79600052084008
NIWO,10,2024,6.24726898511322
NIWO,11,2017,-0.291594197629978
NIWO,11,2018,-0.895657013580948
NIWO,11,2019,-1.36858402449857
NIWO,11,2020,-0.337087842129278
NIWO,11,2021,-0.364972117990189
NIWO,11,2022,-1.41442119150577
NIWO,11,2023,-0.293555505932848
NIWO,11,2024,-0.802554744947849
NIWO,12,2017,-2.42159173675293
NIWO,12,2018,-3.62080562711944
NIWO,12,2019,-3.3711396480356
NIWO,12,2020,-3.63091229334603
NIWO,12,2021,-2.23787917019532
NIWO,12,2022,-3.49741027100371
NIWO,12,2023,-2.62557124841622
NIWO,12,2024,-2.54690773324719
NOGP,1,2018,-3.15325659979979
NOGP,1,2019,-0.926225269667891
NOGP,1,2020,0.209022950299226
NOGP,1,2021,-1.26189760342628
NOGP,1,2022,-1.65554667387741
NOGP,1,2023,-0.234202460332023
NOGP,1,2024,-2.82866323865302
NOGP,1,2025,-6.39234369214432
NOGP,2,2018,-4.05539763728413
NOGP,2,2019,-1.71261344709703
NOGP,2,2020,-0.333498754687008
NOGP,2,2021,-7.34255569154878
NOGP,2,2022,-2.95723263057702
NOGP,2,2023,-0.217573939668309
NOGP,2,2024,-0.504289763829528
NOGP,2,2025,-5.6668511710387
NOGP,3,2018,-0.263400582576347
NOGP,3,2019,-1.06877907366638
NOGP,3,2020,0.314172936718583
NOGP,3,2021,1.4718818480353
NOGP,3,2022,-1.17451587476537
NOGP,3,2023,-0.269700620243958
NOGP,3,2024,-0.142570327514239
NOGP,3,2025,1.24892637284815
NOGP,4,2018,2.1020275033322
NOGP,4,2019,2.68900407937381
NOGP,4,2020,3.20495347222222
NOGP,4,2021,4.95202525054155
NOGP,4,2022,0.934007705113184
NOGP,4,2023,1.72668795841391
NOGP,4,2024,4.98787892137127
NOGP,4,2025,3.951275
NOGP,5,2018,12.5052735342807
NOGP,5,2019,8.35635853533708
NOGP,5,2020,9.99640101143879
NOGP,5,2021,11.1457805396181
NOGP,5,2022,8.93911248377828
NOGP,5,2023,12.035761806266
NOGP,5,2024,12.3209073052715
NOGP,6,2018,18.451251763314
NOGP,6,2019,16.17635420743
NOGP,6,2020,17.0585558208391
NOGP,6,2021,18.2271921751685
NOGP,6,2022,15.421548308155
NOGP,6,2023,18.3587792237568
NOGP,6,2024,17.6571711383987
NOGP,7,2018,20.5594604975875
NOGP,7,2019,19.8034499129799
NOGP,7,2020,20.1950218351944
NOGP,7,2021,20.979026495081
NOGP,7,2022,19.9400545845807
NOGP,7,2023,19.1039080943095
NOGP,7,2024,21.1612704077302
NOGP,8,2017,18.612081142671
NOGP,8,2018,19.4952019943342
NOGP,8,2019,18.3131535645031
NOGP,8,2020,20.1523553208721
NOGP,8,2021,20.0248534094415
NOGP,8,2022,19.4244466112235
NOGP,8,2023,19.6242774302033
NOGP,8,2024,19.617234089945
NOGP,9,2017,15.4104293820113
NOGP,9,2018,15.0176238853727
NOGP,9,2019,15.2340846913769
NOGP,9,2020,14.3240104166667
NOGP,9,2021,15.7976294393348
NOGP,9,2022,16.6677406690608
NOGP,9,2023,17.4352001129475
NOGP,9,2024,17.7054558654102
NOGP,10,2017,9.21081753985007
NOGP,10,2018,6.79593592958475
NOGP,10,2019,6.80319179514537
NOGP,10,2020,7.09683931408532
NOGP,10,2021,10.2714977620377
NOGP,10,2022,7.48448298103659
NOGP,10,2023,10.417350668688
NOGP,10,2024,10.8213676871365
NOGP,11,2017,1.60435546935164
NOGP,11,2018,1.73178504117141
NOGP,11,2019,1.5308518572695
NOGP,11,2020,2.29533786938534
NOGP,11,2021,3.17316722251378
NOGP,11,2022,3.26841201508861
NOGP,11,2023,2.7120651009959
NOGP,11,2024,2.86429230293589
NOGP,12,2017,-0.594949990642439
NOGP,12,2018,-0.232501918483049
NOGP,12,2019,1.17287971785832
NOGP,12,2020,-0.758947919699924
NOGP,12,2021,0.17166650754598
NOGP,12,2022,0.155049723723812
NOGP,12,2023,0.0717815483563862
NOGP,12,2024,-1.93813022017047
OAES,1,2018,4.50054872347575
OAES,1,2019,4.85317833132652
OAES,1,2020,5.76360938454767
OAES,1,2021,5.70565798226081
OAES,1,2022,5.36612661655188
OAES,1,2023,6.50485190049622
OAES,1,2024,4.40924273071856
OAES,1,2025,4.4061462278008
OAES,2,2018,6.4359072358631
OAES,2,2019,5.53973917594609
OAES,2,2020,6.49223355486981
OAES,2,2021,4.0289486819177
OAES,2,2022,5.7729869237331
OAES,2,2023,6.45180723441826
OAES,2,2024,9.09937637402142
OAES,2,2025,5.41386732695537
OAES,3,2018,12.4096856686828
OAES,3,2019,9.10082694401127
OAES,3,2020,12.1762939995408
OAES,3,2021,11.2765582727631
OAES,3,2022,10.0570184901654
OAES,3,2023,10.1495298074976
OAES,3,2024,11.6226943662197
OAES,3,2025,11.8178091833431
OAES,4,2018,15.0377641666667
OAES,4,2019,15.6136234264387
OAES,4,2020,15.4520771562679
OAES,4,2021,14.5967656133111
OAES,4,2022,17.1067799501425
OAES,4,2023,14.9970808182241
OAES,4,2024,16.0640813819837
OAES,4,2025,16.4504
OAES,5,2018,24.0234179026174
OAES,5,2019,19.1231279269612
OAES,5,2020,21.0959374806883
OAES,5,2021,19.4573796456036
OAES,5,2022,21.8561440904729
OAES,5,2023,20.075209666388
OAES,5,2024,20.8875488845562
OAES,6,2018,29.483483764129
OAES,6,2019,24.8819632087157
OAES,6,2020,27.2363706220258
OAES,6,2021,25.5498761487953
OAES,6,2022,25.7723704160602
OAES,6,2023,23.7892245250771
OAES,6,2024,27.4658871408769
OAES,7,2017,32.9785283854167
OAES,7,2018,29.6734178271297
OAES,7,2019,29.5960716195976
OAES,7,2020,30.1690411305215
OAES,7,2021,26.8141499568881
OAES,7,2022,30.3376168354563
OAES,7,2023,26.893058872247
OAES,7,2024,28.0586875433555
OAES,8,2017,26.5465446723875
OAES,8,2018,27.7874764539109
OAES,8,2019,31.3429011913322
OAES,8,2020,28.4690929734065
OAES,8,2021,26.4139009057318
OAES,8,2022,28.3629391772755
OAES,8,2023,28.943011911882
OAES,8,2024,30.4258183716936
OAES,9,2017,23.8150298010363
OAES,9,2018,24.0555153778692
OAES,9,2019,27.1524373509388
OAES,9,2020,22.9148085119502
OAES,9,2021,25.7507133071275
OAES,9,2022,25.2283439609612
OAES,9,2023,26.1995229463706
OAES,9,2024,26.6988122023739
OAES,10,2017,17.8189524309569
OAES,10,2018,16.955907552474
OAES,10,2019,17.4660602925865
OAES,10,2020,18.7573210500772
OAES,10,2021,19.5661936977356
OAES,10,2022,18.2744849797657
OAES,10,2023,20.0870532997085
OAES,10,2024,21.4798154673587
OAES,11,2017,12.6683395826051
OAES,11,2018,8.82535416331326
OAES,11,2019,8.86391497788943
OAES,11,2020,12.2334702307067
OAES,11,2021,12.8261236510047
OAES,11,2022,10.4152716218354
OAES,11,2023,11.9918931054024
OAES,11,2024,13.3420618058125
OAES,12,2017,7.32027884582664
OAES,12,2018,5.94069258324159
OAES,12,2019,6.55886127192184
OAES,12,2020,6.29210255376344
OAES,12,2021,10.8251624773555
OAES,12,2022,6.42679686155302
OAES,12,2023,8.71096056762234
OAES,12,2024,8.30065105548521
ONAQ,1,2018,0.910660821156569
ONAQ,1,2019,-0.234108886129091
ONAQ,1,2020,-0.425099014336917
ONAQ,1,2021,-1.03986203907456
ONAQ,1,2022,-0.161145133028971
ONAQ,1,2023,0.0822259207019036
ONAQ,1,2024,-0.17142518106078
ONAQ,1,2025,-2.10465320837974
ONAQ,2,2018,2.25968959970884
ONAQ,2,2019,0.384073990367191
ONAQ,2,2020,0.974625932379555
ONAQ,2,2021,1.40560507530937
ONAQ,2,2022,-0.608386821187974
ONAQ,2,2023,-0.707748423930241
ONAQ,2,2024,2.46608088974993
ONAQ,2,2025,1.39091786654114
ONAQ,3,2018,4.80014172158085
ONAQ,3,2019,5.18093163792385
ONAQ,3,2020,5.49358612688614
ONAQ,3,2021,4.8725090180156
ONAQ,3,2022,3.68602626845369
ONAQ,3,2023,0.933134088227536
ONAQ,3,2024,4.92378431194205
ONAQ,3,2025,6.28091697858215
ONAQ,4,2018,10.8219205659509
ONAQ,4,2019,10.3794636735372
ONAQ,4,2020,10.887049523937
ONAQ,4,2021,10.2440858159722
ONAQ,4,2022,8.85110276643506
ONAQ,4,2023,8.5392875869026
ONAQ,4,2024,10.7947304321552
ONAQ,4,2025,10.9667
ONAQ,5,2018,16.7126529753774
ONAQ,5,2019,13.8984780303782
ONAQ,5,2020,17.8054597483373
ONAQ,5,2021,16.8872296034946
ONAQ,5,2022,15.7381864686299
ONAQ,5,2023,16.223566157163
ONAQ,5,2024,15.5516995382563
ONAQ,6,2018,25.2711699884477
ONAQ,6,2019,20.9498799737393
ONAQ,6,2020,21.9975288425926
ONAQ,6,2021,25.3004213935468
ONAQ,6,2022,22.7873165847752
ONAQ,6,2023,18.7130507079695
ONAQ,6,2024,25.8621606820688
ONAQ,7,2017,26.8452479828222
ONAQ,7,2018,29.0367245850411
ONAQ,7,2019,27.2779035966915
ONAQ,7,2020,27.0969679917916
ONAQ,7,2021,26.6215316173835
ONAQ,7,2022,27.3845021248514
ONAQ,7,2023,26.1429319740606
ONAQ,7,2024,28.7093404212943
ONAQ,8,2017,24.9906052185601
ONAQ,8,2018,26.8426744444708
ONAQ,8,2019,26.2127079981325
ONAQ,8,2020,28.6116212473664
ONAQ,8,2021,22.0805664818548
ONAQ,8,2022,25.0509730669564
ONAQ,8,2023,24.3080031849458
ONAQ,8,2024,25.4126986262423
ONAQ,9,2017,18.5097102464676
ONAQ,9,2018,23.2964878236336
ONAQ,9,2019,20.8109454544312
ONAQ,9,2020,21.6528297191594
ONAQ,9,2021,19.3605581325037
ONAQ,9,2022,21.9917799363121
ONAQ,9,2023,19.4990167521161
ONAQ,9,2024,20.8310832458888
ONAQ,10,2017,10.894965994111
ONAQ,10,2018,11.7286628688504
ONAQ,10,2019,10.1032219613757
ONAQ,10,2020,14.1017285754356
ONAQ,10,2021,9.74930462539614
ONAQ,10,2022,13.0057446006874
ONAQ,10,2023,12.956252079513
ONAQ,10,2024,15.3733396661824
ONAQ,11,2017,6.90043708857254
ONAQ,11,2018,3.52808256895193
ONAQ,11,2019,4.85551688115126
ONAQ,11,2020,5.52679672687586
ONAQ,11,2021,5.18112140550832
ONAQ,11,2022,1.51861208333333
ONAQ,11,2023,4.90189065601538
ONAQ,11,2024,3.65419750292767
ONAQ,12,2017,-0.122237632865109
ONAQ,12,2018,0.166955096274548
ONAQ,12,2019,0.580822196061108
ONAQ,12,2020,-1.35114312813438
ONAQ,12,2021,1.05706346892412
ONAQ,12,2022,-0.589515760016963
ONAQ,12,2023,0.223365709308824
ONAQ,12,2024,0.612660305374232
ORNL,1,2017,9.39902533236181
ORNL,1,2018,4.80444942121406
ORNL,1,2019,7.41075456989247
ORNL,1,2020,8.58544563172043
ORNL,1,2021,7.00063481182795
ORNL,1,2022,7.14137257020537
ORNL,1,2023,8.80481923861208
ORNL,1,2024,6.79461621430259
ORNL,1,2025,5.27607106763478
ORNL,2,2017,10.0727895833333
ORNL,2,2018,9.58303005952381
ORNL,2,2019,8.79956072463524
ORNL,2,2020,8.54089507388925
ORNL,2,2021,6.5316094557967
ORNL,2,2022,8.0124525485669
ORNL,2,2023,9.94035814542978
ORNL,2,2024,9.48135455894398
ORNL,2,2025,8.41481003228647
ORNL,3,2017,11.4463947317672
ORNL,3,2018,10.2206023632651
ORNL,3,2019,9.96050433646149
ORNL,3,2020,12.1989633298428
ORNL,3,2021,11.7599612163697
ORNL,3,2022,11.9853101760428
ORNL,3,2023,11.7678264858225
ORNL,3,2024,12.3820779662899
ORNL,3,2025,11.5660671543483
ORNL,4,2017,16.4898557278591
ORNL,4,2018,12.7921685679429
ORNL,4,2019,14.9606572647223
ORNL,4,2020,13.8905200372551
ORNL,4,2021,13.9667872222222
ORNL,4,2022,13.9184507014839
ORNL,4,2023,14.5387715542147
ORNL,4,2024,15.1215391579822
ORNL,4,2025,14.5752
ORNL,5,2017,17.9669176173683
ORNL,5,2018,18.8904669258833
ORNL,5,2019,18.9783742206047
ORNL,5,2020,16.0013663049743
ORNL,5,2021,16.4751702369645
ORNL,5,2022,18.0975567022485
ORNL,5,2023,16.8644935474272
ORNL,5,2024,18.1015441561111
ORNL,6,2017,20.5611463151894
ORNL,6,2018,21.3990107405794
ORNL,6,2019,20.6376329678182
ORNL,6,2020,20.1028144444444
ORNL,6,2021,20.255863370386
ORNL,6,2022,21.2985411436136
ORNL,6,2023,19.3247337806818
ORNL,6,2024,21.0231649200514
ORNL,7,2017,22.9604472491799
ORNL,7,2018,22.760771219433
ORNL,7,2019,22.898205987667
ORNL,7,2020,22.8823318548387
ORNL,7,2021,22.0694321908602
ORNL,7,2022,23.1724088827377
ORNL,7,2023,22.1249206636616
ORNL,7,2024,22.7844719487478
ORNL,8,2017,22.5371682875433
ORNL,8,2018,22.3994178118575
ORNL,8,2019,22.8163793505427
ORNL,8,2020,22.5654316532258
ORNL,8,2021,22.554093798568
ORNL,8,2022,22.5347314909626
ORNL,8,2023,22.4808082172169
ORNL,8,2024,22.425516122305
ORNL,9,2017,19.999182420977
ORNL,9,2018,22.3435692649543
ORNL,9,2019,22.8028835416667
ORNL,9,2020,20.7120907978723
ORNL,9,2021,20.5017396195652
ORNL,9,2022,20.3650817111227
ORNL,9,2023,20.8357213331957
ORNL,9,2024,20.8910226401244
ORNL,10,2016,18.0435322115385
ORNL,10,2017,17.4032123739153
ORNL,10,2018,17.4933225267992
ORNL,10,2019,17.9687988575269
ORNL,10,2020,17.1444008761292
ORNL,10,2021,17.7536575035063
ORNL,10,2022,15.0470795185009
ORNL,10,2023,16.9183336788637
ORNL,10,2024,17.3792122639109
ORNL,11,2016,13.9354963888889
ORNL,11,2017,12.7672684095829
ORNL,11,2018,10.8720706174508
ORNL,11,2019,10.7012353176062
ORNL,11,2020,13.8467571795095
ORNL,11,2021,11.4269919444444
ORNL,11,2022,12.968228945258
ORNL,11,2023,13.2116250671649
ORNL,11,2024,15.02032661159
ORNL,12,2016,8.78484622582904
ORNL,12,2017,8.51858190464667
ORNL,12,2018,8.4972904918773
ORNL,12,2019,9.59140704644246
ORNL,12,2020,8.30251568587754
ORNL,12,2021,11.2618337069766
ORNL,12,2022,8.65939078947368
ORNL,12,2023,9.86211996682681
ORNL,12,2024,9.17440056547941
OSBS,1,2017,16.7177762350318
OSBS,1,2018,12.2554390419915
OSBS,1,2019,14.4625196934123
OSBS,1,2020,16.4565438035933
OSBS,1,2021,14.8658691509668
OSBS,1,2022,14.6968778311213
OSBS,1,2023,15.5502692634431
OSBS,1,2024,14.4170714840541
OSBS,1,2025,12.2204861676536
OSBS,2,2017,18.4225281994048
OSBS,2,2018,19.3728672821404
OSBS,2,2019,18.8104621279762
OSBS,2,2020,17.3684287835058
OSBS,2,2021,17.0776263636039
OSBS,2,2022,16.204965866609
OSBS,2,2023,18.9476105480242
OSBS,2,2024,15.4254538283241
OSBS,2,2025,17.7867627594914
OSBS,3,2017,19.9982445885928
OSBS,3,2018,18.9818244187264
OSBS,3,2019,20.0797129604574
OSBS,3,2020,22.7058376054267
OSBS,3,2021,20.1173017350929
OSBS,3,2022,20.5329169939227
OSBS,3,2023,21.1894818480498
OSBS,3,2024,20.3511504103545
OSBS,3,2025,19.2450690339848
OSBS,4,2017,24.5198954166667
OSBS,4,2018,22.0989883939873
OSBS,4,2019,23.6559186882396
OSBS,4,2020,24.0380866462045
OSBS,4,2021,22.645008683894
OSBS,4,2022,23.4538948924791
OSBS,4,2023,23.9411986769123
OSBS,4,2024,22.9958855661285
OSBS,4,2025,24.2805
OSBS,5,2017,27.5131795026882
OSBS,5,2018,25.6309811773447
OSBS,5,2019,28.6991939679717
OSBS,5,2020,26.3611818666983
OSBS,5,2021,26.9921398713905
OSBS,5,2022,27.0476390919177
OSBS,5,2023,25.8233775737633
OSBS,5,2024,27.5967860935165
OSBS,6,2017,27.3425042361111
OSBS,6,2018,28.0172371463585
OSBS,6,2019,29.117199688468
OSBS,6,2020,27.9737310760816
OSBS,6,2021,27.4332910462752
OSBS,6,2022,29.8831098850755
OSBS,6,2023,27.7968238111877
OSBS,6,2024,30.4212036275951
OSBS,7,2017,29.0621428763441
OSBS,7,2018,28.1827819586999
OSBS,7,2019,29.436119543722
OSBS,7,2020,29.6000943723366
OSBS,7,2021,28.3914388150909
OSBS,7,2022,28.9083331557951
OSBS,7,2023,29.7293426930036
OSBS,7,2024,29.3896246590789
OSBS,8,2017,29.0935191033056
OSBS,8,2018,28.8033991592193
OSBS,8,2019,29.2839411995802
OSBS,8,2020,29.1061332755694
OSBS,8,2021,29.0193145320235
OSBS,8,2022,29.0411242236014
OSBS,8,2023,29.8005110206299
OSBS,8,2024,29.4091970541578
OSBS,9,2016,29.1412625578598
OSBS,9,2017,27.7865905151798
OSBS,9,2018,28.419395393026
OSBS,9,2019,29.0369059027778
OSBS,9,2020,27.7206973962692
OSBS,9,2021,27.3120218780443
OSBS,9,2022,26.915449792468
OSBS,9,2023,27.729539167691
OSBS,9,2024,27.9114591280839
OSBS,10,2016,24.7761141322168
OSBS,10,2017,24.6683336693548
OSBS,10,2018,25.2678913978495
OSBS,10,2019,26.1505865409131
OSBS,10,2020,25.3045521092101
OSBS,10,2021,25.166082594086
OSBS,10,2022,23.3685639803793
OSBS,10,2023,23.9641313685475
OSBS,10,2024,24.6229075491944
OSBS,11,2016,19.9579201188875
OSBS,11,2017,19.8943019621749
OSBS,11,2018,19.7324701066056
OSBS,11,2019,18.7247529213954
OSBS,11,2020,21.4668921162281
OSBS,11,2021,17.8500854347523
OSBS,11,2022,20.8100738623052
OSBS,11,2023,19.6595690660761
OSBS,11,2024,21.9274090628558
OSBS,12,2016,18.244221204832
OSBS,12,2017,16.4944269005685
OSBS,12,2018,15.7820230506335
OSBS,12,2019,17.5188029254356
OSBS,12,2020,14.4412424020703
OSBS,12,2021,18.3264541581598
OSBS,12,2022,16.3723739919355
OSBS,12,2023,15.9671770576877
OSBS,12,2024,16.3471770667671
RMNP,1,2018,-0.710500323032539
RMNP,1,2019,-1.65318591857221
RMNP,1,2020,-1.13281089563559
RMNP,1,2021,-1.78878806493755
RMNP,1,2022,0.55081017322981
RMNP,1,2023,-0.185720499028312
RMNP,1,2024,-1.92200362743916
RMNP,1,2025,-1.55606570751135
RMNP,2,2017,0.615184787547746
RMNP,2,2018,-0.916627101914249
RMNP,2,2019,-2.63636983310729
RMNP,2,2020,-1.3065973628721
RMNP,2,2021,-1.99732659997656
RMNP,2,2022,-0.157332331972989
RMNP,2,2023,-0.585073190729785
RMNP,2,2024,-1.1973016540816
RMNP,2,2025,0.279234278964635
RMNP,3,2017,1.11249624855896
RMNP,3,2018,-0.513190064445367
RMNP,3,2019,-0.654006318308605
RMNP,3,2020,-0.19906915053104
RMNP,3,2021,-0.568864499695328
RMNP,3,2022,0.289972829795934
RMNP,3,2023,-0.290407413678418
RMNP,3,2024,-0.327016226690593
RMNP,3,2025,1.27764882292371
RMNP,4,2017,2.68799791588409
RMNP,4,2018,1.12438226231504
RMNP,4,2019,1.04637372185281
RMNP,4,2020,0.724325241381018
RMNP,4,2021,0.342449994632924
RMNP,4,2022,1.20867808946337
RMNP,4,2023,0.623754009099403
RMNP,4,2024,1.17937033491433
RMNP,4,2025,2.538775
RMNP,5,2017,4.54110600888926
RMNP,5,2018,6.3032893467423
RMNP,5,2019,3.14049602249117
RMNP,5,2020,6.17850682321316
RMNP,5,2021,3.57059874499311
RMNP,5,2022,4.76515762187126
RMNP,5,2023,5.60604065144214
RMNP,5,2024,4.39702726225628
RMNP,6,2017,10.199603021506
RMNP,6,2018,11.8739004363294
RMNP,6,2019,8.29311111111111
RMNP,6,2020,10.1548228061411
RMNP,6,2021,10.4466811185656
RMNP,6,2022,9.68164291019622
RMNP,6,2023,9.06689301836006
RMNP,6,2024,11.5895252801177
RMNP,7,2017,12.6499452886242
RMNP,7,2018,12.8770745849969
RMNP,7,2019,12.2300489610046
RMNP,7,2020,12.8076467041655
RMNP,7,2021,12.4641107590458
RMNP,7,2022,13.0137783066284
RMNP,7,2023,12.6090610171486
RMNP,7,2024,12.5269587013797
RMNP,8,2017,11.6015108907366
RMNP,8,2018,12.1275267621664
RMNP,8,2019,12.6582157977208
RMNP,8,2020,12.9819338849285
RMNP,8,2021,12.3015231583284
RMNP,8,2022,12.7025269759784
RMNP,8,2023,12.6487954856455
RMNP,8,2024,13.1781427088284
RMNP,9,2017,9.9214657823124
RMNP,9,2018,11.0214295916199
RMNP,9,2019,10.6706459278951
RMNP,9,2020,9.58641440347227
RMNP,9,2021,10.7984161087285
RMNP,9,2022,10.5712727242883
RMNP,9,2023,10.0977477680909
RMNP,9,2024,10.6346030727044
RMNP,10,2017,4.23343455894807
RMNP,10,2018,5.12350591143185
RMNP,10,2019,4.20662930587888
RMNP,10,2020,6.20145644104815
RMNP,10,2021,5.08973689712288
RMNP,10,2022,5.52710000936518
RMNP,10,2023,6.01710683273379
RMNP,10,2024,7.97347086800499
RMNP,11,2017,2.14935111922221
RMNP,11,2018,0.621078148787453
RMNP,11,2019,1.06227825449885
RMNP,11,2020,1.54954622094586
RMNP,11,2021,2.56221471539397
RMNP,11,2022,0.115415131388478
RMNP,11,2023,1.46797894933419
RMNP,11,2024,1.33340506940701
RMNP,12,2017,-0.00495032927741225
RMNP,12,2018,-1.30361984839128
RMNP,12,2019,0.130805422273285
RMNP,12,2020,-1.29006466196731
RMNP,12,2021,0.95167467536867
RMNP,12,2022,-0.477740569772295
RMNP,12,2023,-0.495441589412568
RMNP,12,2024,0.660381486336086
SCBI,1,2017,4.76555551230794
SCBI,1,2018,2.02065903324251
SCBI,1,2019,3.83104943647986
SCBI,1,2020,5.0683136251103
SCBI,1,2021,3.88993138139329
SCBI,1,2022,3.51041867162074
SCBI,1,2023,5.5973324917414
SCBI,1,2024,4.66643099552877
SCBI,1,2025,2.51491912462503
SCBI,2,2017,6.39025025271314
SCBI,2,2018,5.81793760924185
SCBI,2,2019,4.18950771778679
SCBI,2,2020,5.49210979193947
SCBI,2,2021,2.45786829176668
SCBI,2,2022,4.14936317770971
SCBI,2,2023,6.17743514766484
SCBI,2,2024,5.94687748017386
SCBI,2,2025,3.43330325072652
SCBI,3,2017,6.83112967218434
SCBI,3,2018,4.80903470025928
SCBI,3,2019,6.1061932503127
SCBI,3,2020,8.51017049731183
SCBI,3,2021,7.78758471737569
SCBI,3,2022,8.0831141401602
SCBI,3,2023,7.24265595131412
SCBI,3,2024,8.60685228608529
SCBI,3,2025,8.23462469209618
SCBI,4,2017,13.1148633445969
SCBI,4,2018,9.50589841044775
SCBI,4,2019,12.2066650981542
SCBI,4,2020,10.633121875
SCBI,4,2021,11.731058782167
SCBI,4,2022,10.8229665503274
SCBI,4,2023,12.5517494442134
SCBI,4,2024,12.2473403576408
SCBI,4,2025,14.0276
SCBI,5,2017,14.705949009625
SCBI,5,2018,16.5017745656362
SCBI,5,2019,16.3314160386334
SCBI,5,2020,13.6123499694958
SCBI,5,2021,14.7341600900027
SCBI,5,2022,15.06019810883
SCBI,5,2023,13.999099992658
SCBI,5,2024,16.2305692750033
SCBI,6,2017,18.9885646836771
SCBI,6,2018,18.0346633031372
SCBI,6,2019,18.4524603472222
SCBI,6,2020,18.3926130555556
SCBI,6,2021,18.5599214194748
SCBI,6,2022,18.7322685498759
SCBI,6,2023,16.8905172897457
SCBI,6,2024,19.3977976897791
SCBI,7,2017,21.328849673248
SCBI,7,2018,20.5062779288569
SCBI,7,2019,21.3870604302482
SCBI,7,2020,21.6127516256923
SCBI,7,2021,20.9317900661358
SCBI,7,2022,20.9390308856008
SCBI,7,2023,20.7686875692391
SCBI,7,2024,21.7838139181638
SCBI,8,2017,20.3107479930444
SCBI,8,2018,20.6424963424628
SCBI,8,2019,20.8862036290323
SCBI,8,2020,21.247620600765
SCBI,8,2021,21.4989480233408
SCBI,8,2022,20.9788709991971
SCBI,8,2023,20.7915455451708
SCBI,8,2024,21.3444062248249
