"siteName","longitude","latitude","meanSoilMoisture"
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Chase Lake National Wildlife Refuge NEON",-99.24133,47.1282,416
"Northern Great Plains Research Laboratory NEON",-100.91535,46.76972,376
"Dead Lake NEON",-87.80388,32.54173,400.5
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"KU Field Station NEON",-95.19215,39.04043,427
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
"Central Plains Experimental Range NEON",-104.74559,40.81554,338.5
